region,season,N,P,K,temperature,humidity,ph,rainfall,label,avg_price,yield_per_hectare
Andhra Pradesh,Kharif,94,39,42,29.01244986514436,70.97018101006698,6.916314610945334,747,maize,20,3000
Andhra Pradesh,Kharif,92,41,43,29.13582044158865,67.94288255672595,6.79256214509597,734,chickpea,50,900
Andhra Pradesh,Kharif,94,44,46,30.379621063344857,71.15468683333984,6.9879607128562595,813,kidneybeans,60,1200
Andhra Pradesh,Kharif,96,36,46,28.952727424641434,67.56172156020617,6.664904274019873,694,pigeonpeas,55,1100
Andhra Pradesh,Kharif,100,38,42,28.584755336318377,65.58748395115501,6.896142596503862,682,mothbeans,45,700
Andhra Pradesh,Kharif,92,37,41,30.704846790012958,69.46157578745076,6.727976010779073,827,mungbean,70,850
Andhra Pradesh,Kharif,99,37,41,30.925424847518016,70.37176452361398,7.102265174766284,796,blackgram,60,800
Andhra Pradesh,Kharif,95,44,42,30.098475497235235,74.97918669852008,6.709635262946288,743,lentil,54,950
Andhra Pradesh,Kharif,91,40,39,30.378204103438435,70.55492468485345,6.94210536095725,847,pomegranate,80,18000
Andhra Pradesh,Kharif,100,38,39,31.401954078699198,65.13221400953138,6.7349963991012025,769,banana,10,30000
Andhra Pradesh,Kharif,98,38,41,29.500864157437533,69.84356218029092,6.711737822778822,833,mango,40,9000
Andhra Pradesh,Kharif,90,41,45,28.519675519288775,71.76353147509732,6.92275899758758,823,grapes,50,22000
Andhra Pradesh,Kharif,100,41,46,30.0987763049273,71.05912872130871,6.962361322351188,861,watermelon,15,25000
Andhra Pradesh,Kharif,96,42,40,29.247838974197208,73.5972763316459,6.6814181181182795,777,muskmelon,18,20000
Andhra Pradesh,Kharif,95,40,38,30.93708995273021,74.57505775378598,6.774172742253455,769,apple,60,12000
Andhra Pradesh,Kharif,95,40,44,28.723058751854566,66.80702916857689,6.789769282054263,782,orange,25,15000
Andhra Pradesh,Kharif,96,44,44,29.19884625099662,68.36945857149708,7.127908577784733,810,papaya,12,40000
Andhra Pradesh,Kharif,97,38,45,29.902468131513746,74.22421926540315,6.627184658698641,866,coconut,35,12000
Andhra Pradesh,Kharif,94,39,43,29.195542095166438,72.7907868903252,6.758364821831877,745,cotton,75,1500
Andhra Pradesh,Kharif,100,37,38,30.29024902346635,73.44869900407629,6.918883005422983,847,jute,45,2200
Andhra Pradesh,Kharif,91,37,41,29.139061931606758,72.19566180570025,7.0586243449962565,820,coffee,120,800
Andhra Pradesh,Rabi,100,43,48,24.8818845477458,68.45195843079884,7.118839326283617,652,rice,22,2600
Andhra Pradesh,Rabi,97,39,46,25.493956498201257,62.194235856062974,6.902145905031307,663,maize,20,3000
Andhra Pradesh,Rabi,99,38,44,24.730998483648488,68.57092165994037,6.612499918896209,649,chickpea,50,900
Andhra Pradesh,Rabi,101,41,43,25.821810225077357,63.87927163645634,6.906736252864397,662,kidneybeans,60,1200
Andhra Pradesh,Rabi,101,40,43,24.721002109464887,67.97454367063929,7.133070674107376,642,pigeonpeas,55,1100
Andhra Pradesh,Rabi,101,38,40,26.434089431916696,70.04811500230234,6.905754478585603,793,mothbeans,45,700
Andhra Pradesh,Rabi,98,39,47,24.61371517459131,63.78655995443668,6.7491441908094485,758,mungbean,70,850
Andhra Pradesh,Rabi,105,38,43,26.544883979588285,66.05902229805399,7.103719925251752,797,blackgram,60,800
Andhra Pradesh,Rabi,101,44,41,25.167594585961748,66.99699931215513,6.811819296096603,698,lentil,54,950
Andhra Pradesh,Rabi,105,40,46,27.217637495287818,64.99041131984539,6.931679562149244,775,pomegranate,80,18000
Andhra Pradesh,Rabi,95,43,40,26.2167625979398,66.3579874737543,6.801201561157961,717,banana,10,30000
Andhra Pradesh,Rabi,96,45,43,26.809249865511635,66.41457175306839,6.696217617794842,689,mango,40,9000
Andhra Pradesh,Rabi,105,39,40,27.08648231438531,66.175691974922,7.076347423329625,767,grapes,50,22000
Andhra Pradesh,Rabi,97,40,42,26.793459189138567,69.28862947850915,6.905552706372607,720,watermelon,15,25000
Andhra Pradesh,Rabi,95,43,46,26.21175779322335,69.98644011686719,7.035926803860586,719,muskmelon,18,20000
Andhra Pradesh,Rabi,97,42,40,26.671434618632972,62.32764355088121,6.988570191317334,697,apple,60,12000
Andhra Pradesh,Rabi,96,43,41,24.633305207040827,67.69085773302355,7.1243496764217324,618,orange,25,15000
Andhra Pradesh,Rabi,105,38,40,25.88031616098193,69.531740287966,7.02852390396723,807,papaya,12,40000
Andhra Pradesh,Rabi,99,41,48,26.082823909935264,69.85255127926098,6.888914693326776,766,coconut,35,12000
Andhra Pradesh,Rabi,101,40,46,24.884106443035478,65.18902981757107,7.197199681270499,693,cotton,75,1500
Andhra Pradesh,Rabi,100,40,45,26.915788994516568,71.51583654598645,7.134389451506572,786,jute,45,2200
Andhra Pradesh,Rabi,104,44,47,26.354733581818394,71.83545543141238,6.964838049616066,621,coffee,120,800
Andhra Pradesh,Summer,86,36,37,33.24894024227234,70.32576495398011,6.971418810661438,319,rice,22,2600
Andhra Pradesh,Summer,81,35,35,33.3946503976182,69.89236741849975,6.680096818896971,419,maize,20,3000
Andhra Pradesh,Summer,90,39,40,31.890960355872455,77.29934884142827,6.6950017574317275,273,chickpea,50,900
Andhra Pradesh,Summer,89,40,35,32.840918764808485,75.7398513655178,6.6227000494110335,414,kidneybeans,60,1200
Andhra Pradesh,Summer,87,41,40,32.34503975466635,74.92504507312877,6.630010118045581,316,pigeonpeas,55,1100
Andhra Pradesh,Summer,82,39,40,32.60606594068933,68.95387387185262,6.673364290864135,283,mothbeans,45,700
Andhra Pradesh,Summer,84,41,35,31.912993260867346,69.7747254161394,6.594156527025456,326,mungbean,70,850
Andhra Pradesh,Summer,81,36,40,32.832019396519314,75.08609356431236,6.73258241482564,277,blackgram,60,800
Andhra Pradesh,Summer,82,42,37,30.825837737248122,71.1601596022473,6.838363512655746,342,lentil,54,950
Andhra Pradesh,Summer,82,36,39,30.541812283078816,71.8532383606167,6.555965678241777,297,pomegranate,80,18000
Andhra Pradesh,Summer,87,42,41,32.00241311564737,74.32574928996394,6.6720188874737865,334,banana,10,30000
Andhra Pradesh,Summer,90,34,35,33.13034338257256,72.07990946179208,6.576298319919933,274,mango,40,9000
Andhra Pradesh,Summer,86,40,41,32.89000529519961,69.31600658165942,6.824304773045146,324,grapes,50,22000
Andhra Pradesh,Summer,81,42,37,33.437956334062484,75.70267896568954,6.731595361927562,286,watermelon,15,25000
Andhra Pradesh,Summer,85,34,43,31.56787550606978,72.99834096489064,7.076236272998626,365,muskmelon,18,20000
Andhra Pradesh,Summer,88,41,35,31.737081400198242,68.25678914485152,7.022683638885944,295,apple,60,12000
Andhra Pradesh,Summer,86,38,43,33.0124568937397,76.27483761048073,6.878701038885536,385,orange,25,15000
Andhra Pradesh,Summer,84,35,42,31.675029344437633,71.29724218160065,6.7701994013891476,390,papaya,12,40000
Andhra Pradesh,Summer,87,36,41,32.780406565842476,70.48884712859191,6.77125077622093,410,coconut,35,12000
Andhra Pradesh,Summer,82,37,43,32.65369813246325,75.17328660676274,6.9254224718506565,328,cotton,75,1500
Andhra Pradesh,Summer,83,36,35,30.515651416095768,68.90127922266761,7.014772204535188,352,jute,45,2200
Andhra Pradesh,Summer,80,42,37,32.29939483198975,72.81152587221548,6.780398670897544,375,coffee,120,800
Telangana,Kharif,91,43,38,27.524424024453726,60.7977812578401,6.89778422856688,696,rice,22,2600
Telangana,Kharif,91,42,45,28.373991071167094,69.50907843960768,6.904503254747899,746,maize,20,3000
Telangana,Kharif,89,37,38,27.815429833669814,66.85725517790117,6.661887021567436,707,chickpea,50,900
Telangana,Kharif,92,42,42,29.266307236029327,65.25373492669415,6.710309534629823,851,kidneybeans,60,1200
Telangana,Kharif,92,38,45,28.76459717033717,66.20276561304641,6.553764872146239,753,pigeonpeas,55,1100
Telangana,Kharif,95,40,42,28.614042495979046,65.57301430683408,6.696542255986571,809,mothbeans,45,700
Telangana,Kharif,98,36,45,28.37603279023504,68.95578419569121,6.9051237550400595,838,mungbean,70,850
Telangana,Kharif,98,41,41,29.00624399431974,60.61764685465559,6.428091650613354,766,blackgram,60,800
Telangana,Kharif,92,39,44,27.313605231506948,60.753227351140346,6.532756730502827,766,lentil,54,950
Telangana,Kharif,99,38,42,26.591661306494988,65.896752576025,6.590434719044096,869,pomegranate,80,18000
Telangana,Kharif,91,40,39,29.3423764063549,65.37772020840423,6.615120493677821,890,banana,10,30000
Telangana,Kharif,96,43,45,28.94753757685121,67.01016655616849,6.78226436288686,875,mango,40,9000
Telangana,Kharif,94,42,38,27.171942776396232,67.7245334706411,6.6898957238699,888,grapes,50,22000
Telangana,Kharif,89,38,38,28.67042857080611,66.2339223733714,6.859910488893636,702,watermelon,15,25000
Telangana,Kharif,95,39,42,28.927271242563588,65.01212103318466,6.916536143277568,719,muskmelon,18,20000
Telangana,Kharif,99,37,44,28.052783807485053,66.58210754776124,6.842550603078966,881,apple,60,12000
Telangana,Kharif,90,38,38,28.65791718697667,62.71198247574962,6.732867083661926,705,orange,25,15000
Telangana,Kharif,96,40,45,26.99824550748502,66.7031872095067,6.940437782757953,691,papaya,12,40000
Telangana,Kharif,89,41,39,27.587749236741416,64.03780763062456,6.570360184736415,797,coconut,35,12000
Telangana,Kharif,90,40,44,27.87746828902113,63.311734529293695,6.701472854777606,784,cotton,75,1500
Telangana,Kharif,90,37,39,29.06024978317114,66.18447503072288,6.451978956296996,877,jute,45,2200
Telangana,Kharif,95,44,42,28.322757346693205,60.35429598039858,6.408563965999282,800,coffee,120,800
Telangana,Rabi,99,40,41,23.562421887241374,60.63195825210428,6.516262919196144,425,rice,22,2600
Telangana,Rabi,97,38,40,26.19649556556199,61.70319361447336,6.971755499091778,547,maize,20,3000
Telangana,Rabi,99,39,42,25.354826312771262,59.594543797045766,6.718916808889248,559,chickpea,50,900
Telangana,Rabi,94,42,38,25.60312592181026,60.34646487975917,6.924901870506508,569,kidneybeans,60,1200
Telangana,Rabi,100,43,41,24.402034094223104,58.43276965810834,7.095402870586886,405,pigeonpeas,55,1100
Telangana,Rabi,95,39,44,24.324434187781094,57.633907117187356,6.728799935885245,537,mothbeans,45,700
Telangana,Rabi,98,39,42,23.539188681936853,64.972187467391,6.686634645157021,388,mungbean,70,850
Telangana,Rabi,98,45,42,23.685263462032754,63.721476985469174,6.640324147356044,427,blackgram,60,800
Telangana,Rabi,100,45,42,23.69071481970548,57.55340629895006,7.093413829780407,539,lentil,54,950
Telangana,Rabi,101,41,41,23.92840328937103,56.97099307568447,6.649255068485495,406,pomegranate,80,18000
Telangana,Rabi,97,38,44,24.55609816769665,62.10761204516079,7.0187425190897175,387,banana,10,30000
Telangana,Rabi,98,40,42,25.0685877807019,62.01509972968704,6.7492831749718984,419,mango,40,9000
Telangana,Rabi,93,41,37,23.821819945192296,58.83271059228516,7.027420186208795,451,grapes,50,22000
Telangana,Rabi,102,38,41,24.704780483437652,60.62694096722801,6.864570144286705,391,watermelon,15,25000
Telangana,Rabi,97,45,36,25.267781606908983,64.73533506111751,6.5565400592457355,398,muskmelon,18,20000
Telangana,Rabi,102,43,41,24.764149968918506,57.87114031709159,6.999599405682128,423,apple,60,12000
Telangana,Rabi,95,41,42,25.53950303993277,61.25799326167609,6.839521883052687,573,orange,25,15000
Telangana,Rabi,103,40,38,23.904405667516233,58.28106549999064,6.854032617727502,408,papaya,12,40000
Telangana,Rabi,98,40,39,23.84498158101795,58.342037328346464,6.687627039592711,398,coconut,35,12000
Telangana,Rabi,93,40,39,25.649124206304474,56.372289700562774,6.681184378898206,432,cotton,75,1500
Telangana,Rabi,95,39,42,25.962285397180445,59.203016243088896,6.86667226705818,473,jute,45,2200
Telangana,Rabi,101,43,36,26.214793005941683,57.0326297961917,6.806410846912178,381,coffee,120,800
Telangana,Summer,91,38,34,32.410455979122084,65.53190433427339,6.639093575308271,319,rice,22,2600
Telangana,Summer,90,38,36,32.75881714380291,70.31427158450751,6.400213376600089,316,maize,20,3000
Telangana,Summer,82,39,40,31.52731771836432,69.61220109193387,6.479796125008091,168,chickpea,50,900
Telangana,Summer,81,41,41,33.52829945904225,66.41691676815401,6.44019728101827,252,kidneybeans,60,1200
Telangana,Summer,83,35,37,34.27396136067594,70.34383897675458,6.9598431786904165,225,pigeonpeas,55,1100
Telangana,Summer,85,39,39,32.31193228827974,68.84343350608296,6.713748897440703,315,mothbeans,45,700
Telangana,Summer,86,39,40,31.77861135950876,65.70537767681914,6.684900466038823,203,mungbean,70,850
Telangana,Summer,82,36,37,31.818995981787268,66.50657543013618,6.797473418639102,184,blackgram,60,800
Telangana,Summer,87,39,33,33.96228311361703,68.9141523211469,6.856438151332324,287,lentil,54,950
Telangana,Summer,90,36,37,33.05692038851202,68.65257473557735,6.589766366347701,232,pomegranate,80,18000
Telangana,Summer,85,37,33,34.24932650999634,64.90657743869617,6.721310255338516,166,banana,10,30000
Telangana,Summer,90,41,33,31.60288534079186,72.19161722746392,6.550124193098167,139,mango,40,9000
Telangana,Summer,88,35,39,32.38377210299821,69.15603373609467,6.752390573349576,315,grapes,50,22000
Telangana,Summer,85,42,35,34.18119966996843,67.88274780002168,6.492731326692503,217,watermelon,15,25000
Telangana,Summer,83,40,34,33.784178833651055,64.09611791918103,6.6799196794840245,218,muskmelon,18,20000
Telangana,Summer,88,40,35,32.34981528614995,70.62877462415798,6.657566249109908,230,apple,60,12000
Telangana,Summer,89,35,36,32.418112965365616,68.83166662305925,6.85497922851175,181,orange,25,15000
Telangana,Summer,82,34,36,33.6115658029447,70.64760440554055,6.4941948381595145,247,papaya,12,40000
Telangana,Summer,82,36,33,32.543543865422194,67.54826170619728,6.792446458568342,279,coconut,35,12000
Telangana,Summer,84,39,36,33.973322021266526,70.97188941284516,6.97764672819259,283,cotton,75,1500
Telangana,Summer,89,36,38,32.30522299092496,70.09313381435808,6.822257177541807,240,jute,45,2200
Telangana,Summer,82,40,34,33.31241888437882,66.16458987693326,6.92470170607833,225,coffee,120,800
Kerala,Kharif,90,37,39,30.802619030761722,84.40665836825858,6.082871413310293,401,rice,22,2600
Kerala,Kharif,89,35,41,30.061553408325462,89.47400075300891,6.240188534698784,390,maize,20,3000
Kerala,Kharif,90,34,37,29.544926965916034,89.69200941429818,6.488716758637982,461,chickpea,50,900
Kerala,Kharif,82,41,37,30.068000275960888,87.35942520209586,6.493582040595501,465,kidneybeans,60,1200
Kerala,Kharif,88,41,38,28.75999608172892,85.53950541096464,6.196076024101931,464,pigeonpeas,55,1100
Kerala,Kharif,85,36,41,30.58027859560666,81.79403113676058,6.072829585200998,491,mothbeans,45,700
Kerala,Kharif,90,40,43,29.77370406654174,81.12674148209261,6.147841202392252,505,mungbean,70,850
Kerala,Kharif,86,41,40,29.43072126307647,88.45711198769173,6.300668476438536,352,blackgram,60,800
Kerala,Kharif,90,38,44,29.394304439523832,83.42921389579672,6.412033348640137,350,lentil,54,950
Kerala,Kharif,82,38,38,28.98279365591181,84.77066738375494,6.179303395813797,383,pomegranate,80,18000
Kerala,Kharif,89,37,41,30.801577763352995,84.34707612459034,6.322910597593539,480,banana,10,30000
Kerala,Kharif,89,37,41,30.277490581279665,86.40464794277132,6.242929990080485,403,mango,40,9000
Kerala,Kharif,85,40,41,30.466299705247017,81.8045462436784,6.400631869191674,504,grapes,50,22000
Kerala,Kharif,83,35,41,31.110022246936115,87.19833212127546,6.272958060837541,480,watermelon,15,25000
Kerala,Kharif,88,36,38,30.863648914435686,84.62610822649843,6.310408888749813,508,muskmelon,18,20000
Kerala,Kharif,85,42,38,29.012455715601504,86.28792208313595,6.102559926999287,388,apple,60,12000
Kerala,Kharif,82,35,43,31.300749523524008,86.965106168341,6.250125171368058,456,orange,25,15000
Kerala,Kharif,83,39,44,30.378190783465932,82.98185342836081,6.168030719514872,482,papaya,12,40000
Kerala,Kharif,86,41,36,29.56706437357765,87.01344695970909,6.004494456683654,512,coconut,35,12000
Kerala,Kharif,80,41,38,29.857211119303944,81.58994003378425,6.202984955032943,368,cotton,75,1500
Kerala,Kharif,88,38,38,30.410743157100814,88.61702582987478,6.374565972461803,446,jute,45,2200
Kerala,Kharif,84,37,37,31.005707892662368,85.61345364382463,5.993072940918306,537,coffee,120,800
Kerala,Rabi,77,34,36,26.142886374003197,76.06474452112823,5.970377315784669,236,rice,22,2600
Kerala,Rabi,79,38,42,25.405614475662883,79.8853154221021,6.185823959826899,107,maize,20,3000
Kerala,Rabi,76,33,36,25.11534192045116,75.86033551258214,6.476383728447014,200,chickpea,50,900
Kerala,Rabi,78,35,42,25.395353123819742,78.69129299058088,6.494850048828362,206,kidneybeans,60,1200
Kerala,Rabi,78,34,42,25.19363430720582,76.63122388491986,6.181196826575253,103,pigeonpeas,55,1100
Kerala,Rabi,82,38,38,25.626772793868366,76.42433821248349,6.3835816141431385,246,mothbeans,45,700
Kerala,Rabi,85,38,34,24.63491271005511,79.87532221633016,6.163127366050148,168,mungbean,70,850
Kerala,Rabi,80,32,41,25.481069238254282,80.61100427907263,6.233610281185788,164,blackgram,60,800
Kerala,Rabi,82,32,34,26.99271103327146,84.89440038336932,6.140161026459558,246,lentil,54,950
Kerala,Rabi,75,38,36,24.849220016698723,80.00018135194668,6.252402530020097,252,pomegranate,80,18000
Kerala,Rabi,83,35,35,26.445121640404803,84.18548145894368,6.208223754246428,234,banana,10,30000
Kerala,Rabi,81,35,38,26.878416543911783,80.16738799375722,6.428580797211364,195,mango,40,9000
Kerala,Rabi,75,40,34,26.440990310530378,75.08062807266043,6.4026216149880115,282,grapes,50,22000
Kerala,Rabi,83,37,35,26.683932808765512,80.13509774901331,5.945885912836109,100,watermelon,15,25000
Kerala,Rabi,80,37,37,26.912323930828663,76.06184992405441,6.435705607939338,217,muskmelon,18,20000
Kerala,Rabi,79,37,39,27.364329187241836,75.45923371896919,6.156148799876181,182,apple,60,12000
Kerala,Rabi,78,34,34,26.799853202735513,77.06231213389896,6.009987672483699,291,orange,25,15000
Kerala,Rabi,76,32,35,25.685535385056177,79.46464473164161,6.380387223739347,130,papaya,12,40000
Kerala,Rabi,80,39,41,25.519432467472814,75.40560528851313,6.0851221127373165,152,coconut,35,12000
Kerala,Rabi,84,37,37,26.893538919621903,84.73616665318217,6.216162896370139,129,cotton,75,1500
Kerala,Rabi,75,39,39,27.333060485352632,76.78864471530899,5.951512968895154,144,jute,45,2200
Kerala,Rabi,76,39,41,27.289299937937095,77.24029258920545,6.02199906626092,184,coffee,120,800
Kerala,Summer,77,38,36,31.261328435063735,77.73603145745219,6.427241977058972,257,rice,22,2600
Kerala,Summer,79,35,38,32.093276685089954,83.3702857618144,6.419304322351842,413,maize,20,3000
Kerala,Summer,78,36,39,30.85867434723901,75.00653961869845,6.107033983831984,260,chickpea,50,900
Kerala,Summer,85,32,38,32.79698329332592,83.93560021765477,6.412079699035635,242,kidneybeans,60,1200
Kerala,Summer,78,37,36,32.262541463568255,80.22903960507367,5.963777902390716,306,pigeonpeas,55,1100
Kerala,Summer,79,34,37,30.63165216325389,84.71307211650748,6.267585242549942,303,mothbeans,45,700
Kerala,Summer,80,38,39,31.917741541814692,77.88937011537605,6.173290468254183,289,mungbean,70,850
Kerala,Summer,85,40,43,31.554926006461155,80.84201166592192,6.356336807314636,329,blackgram,60,800
Kerala,Summer,83,39,42,31.91993208732317,76.88492783746689,6.347650855745978,405,lentil,54,950
Kerala,Summer,80,40,42,33.29433714636603,80.92734605374122,6.1055499351788365,377,pomegranate,80,18000
Kerala,Summer,80,36,35,33.421496041694645,84.60388386968478,6.019792335221631,407,banana,10,30000
Kerala,Summer,80,39,35,32.720914411372426,81.02355011025402,6.26732152750224,269,mango,40,9000
Kerala,Summer,79,32,37,30.564163925153107,75.15483367938674,5.958456028467036,362,grapes,50,22000
Kerala,Summer,84,39,40,32.049290647172874,78.07798286309676,6.209874168037521,291,watermelon,15,25000
Kerala,Summer,79,38,41,30.845314514113934,76.17375136333818,6.497938701930303,377,muskmelon,18,20000
Kerala,Summer,80,36,43,32.59845404702173,77.3266439336424,6.386595984142607,382,apple,60,12000
Kerala,Summer,77,34,36,32.2553517555458,79.272955289098,6.291470779296785,288,orange,25,15000
Kerala,Summer,86,38,35,31.449314110414917,77.88288046288861,6.320486217868325,312,papaya,12,40000
Kerala,Summer,80,39,40,32.029568153369475,83.57347341747366,5.906918688114486,287,coconut,35,12000
Kerala,Summer,78,37,39,32.62275485760609,75.60613178363394,6.196125514987336,248,cotton,75,1500
Kerala,Summer,80,39,37,33.18084666824637,78.65827948885848,6.016977952698746,359,jute,45,2200
Kerala,Summer,78,34,41,31.144202640371088,84.00455068957011,6.332414030506693,356,coffee,120,800
Assam,Kharif,91,42,37,27.7366509866549,79.78974235382626,6.786625502188984,1099,rice,22,2600
Assam,Kharif,84,43,37,26.49734196483889,74.58952933182233,6.325388292213892,1125,maize,20,3000
Assam,Kharif,83,39,44,25.577569091268717,80.11996726107589,6.387150912104536,1159,chickpea,50,900
Assam,Kharif,86,35,41,26.473133450687726,81.9331720962092,6.730373932626286,1136,kidneybeans,60,1200
Assam,Kharif,82,42,44,27.928509202424042,77.77398478261951,6.677513757292694,1039,pigeonpeas,55,1100
Assam,Kharif,91,36,40,26.644431787908488,81.18885657731076,6.76481418055106,1063,mothbeans,45,700
Assam,Kharif,89,40,38,25.921176736157786,81.10944093052886,6.728206751276992,1140,mungbean,70,850
Assam,Kharif,87,41,44,28.295051676500204,81.5566761388289,6.434019181050509,1013,blackgram,60,800
Assam,Kharif,81,42,37,27.688991664098904,77.53542952185067,6.753247318391231,1074,lentil,54,950
Assam,Kharif,85,43,42,25.574094525854168,73.6490839874708,6.5460440607855555,1143,pomegranate,80,18000
Assam,Kharif,84,39,44,26.99893150739335,77.79962039786955,6.448396739698581,1198,banana,10,30000
Assam,Kharif,83,39,36,26.68719812823511,73.46879692153374,6.230887692218804,1025,mango,40,9000
Assam,Kharif,85,36,41,27.029824504150103,75.93637826055138,6.65498686885778,1089,grapes,50,22000
Assam,Kharif,84,40,43,26.694894817583105,77.67885382828413,6.5971569843571105,1189,watermelon,15,25000
Assam,Kharif,85,43,44,27.46852025892632,79.90567428147536,6.4659406716745025,1079,muskmelon,18,20000
Assam,Kharif,91,43,39,25.928044283478496,81.77007579328584,6.446005958496829,1059,apple,60,12000
Assam,Kharif,91,36,42,27.803430985633796,75.82164356886045,6.242180678207428,1123,orange,25,15000
Assam,Kharif,91,38,37,28.019966787991912,82.11903933634001,6.261682063802855,1007,papaya,12,40000
Assam,Kharif,81,36,44,26.794011414848214,79.49016572128063,6.272151790234838,1051,coconut,35,12000
Assam,Kharif,85,41,42,26.39188263705556,74.36291787295148,6.665240913698035,1174,cotton,75,1500
Assam,Kharif,88,39,42,25.702877260770926,73.3553748463395,6.767688571797336,1112,jute,45,2200
Assam,Kharif,83,36,40,28.36953347035812,75.44753509101079,6.376458252566635,1036,coffee,120,800
Assam,Rabi,90,36,36,19.49025385954148,70.03655114323251,6.607704774754347,651,rice,22,2600
Assam,Rabi,88,39,38,20.218214379742946,70.36676628588248,6.818869799052675,737,maize,20,3000
Assam,Rabi,97,43,36,21.46997812119826,70.13454979509595,6.429030344681376,676,chickpea,50,900
Assam,Rabi,90,41,34,18.587460499910062,70.80277382021806,6.579767855055965,711,kidneybeans,60,1200
Assam,Rabi,93,39,37,18.52858164316119,77.12250410461579,6.729829193261789,716,pigeonpeas,55,1100
Assam,Rabi,93,43,38,20.79581759431887,76.01040381643081,6.470308454315196,602,mothbeans,45,700
Assam,Rabi,87,42,40,20.917581546217423,73.13243555934136,6.311994272684598,628,mungbean,70,850
Assam,Rabi,97,42,39,19.008699283568728,73.48942782967069,6.651836240803772,752,blackgram,60,800
Assam,Rabi,94,38,35,18.57248062821489,74.84869948652647,6.772357711477511,753,lentil,54,950
Assam,Rabi,87,39,40,19.009195022411014,71.87761436357538,6.774293895989913,719,pomegranate,80,18000
Assam,Rabi,91,38,37,19.94251579476895,78.75173489305223,6.5498058554153324,617,banana,10,30000
Assam,Rabi,97,39,35,19.2186658790719,73.69444390349939,6.853378610810242,744,mango,40,9000
Assam,Rabi,92,42,41,20.756466532715667,79.61200309538286,6.615131615816983,768,grapes,50,22000
Assam,Rabi,87,40,40,20.06813915935395,73.26797996768856,6.793470070830408,731,watermelon,15,25000
Assam,Rabi,94,37,34,19.666926043304027,74.24650533993395,6.64004524285087,766,muskmelon,18,20000
Assam,Rabi,93,40,42,20.599112916100086,70.11760038661753,6.353668109003491,692,apple,60,12000
Assam,Rabi,87,44,37,20.035331328939122,78.86354094139318,6.421328194797475,659,orange,25,15000
Assam,Rabi,91,39,38,20.284392440843657,72.64549347778024,6.588359185419183,742,papaya,12,40000
Assam,Rabi,92,43,36,20.917611634735827,78.1667262044716,6.332983866307825,721,coconut,35,12000
Assam,Rabi,87,37,42,19.31072168221936,72.86191751241007,6.5547002945978425,613,cotton,75,1500
Assam,Rabi,96,41,34,19.51233152258803,74.90090039032121,6.468661817812187,690,jute,45,2200
Assam,Rabi,96,43,38,19.571066691024097,78.7400850607639,6.5146294518810635,775,coffee,120,800
Assam,Summer,76,38,39,34.33200521916229,82.61517292210009,6.236879091837917,249,rice,22,2600
Assam,Summer,76,40,39,31.516498931544074,80.66676163433355,6.699007809062888,309,maize,20,3000
Assam,Summer,79,35,37,32.89709993736729,79.95799469166207,6.795173206924185,244,chickpea,50,900
Assam,Summer,80,36,36,33.253634092316986,81.13656941180335,6.527718589020081,205,kidneybeans,60,1200
Assam,Summer,76,35,33,33.84486741636592,83.16045293551507,6.630655865213043,372,pigeonpeas,55,1100
Assam,Summer,76,41,38,32.613522611530634,81.120804631629,6.30728245361046,351,mothbeans,45,700
Assam,Summer,84,34,38,33.51783135996322,80.53727601017331,6.6447320628269475,368,mungbean,70,850
Assam,Summer,76,37,39,34.13872345927618,83.23265189265169,6.62705253537702,221,blackgram,60,800
Assam,Summer,78,35,33,31.758819447169444,82.86175387106702,6.728310439300037,306,lentil,54,950
Assam,Summer,76,42,37,31.70479788304585,77.86752556132267,6.40197283804772,377,pomegranate,80,18000
Assam,Summer,79,41,37,31.65750587839794,81.55925966197294,6.660172340128848,282,banana,10,30000
Assam,Summer,84,35,39,33.634160329790134,76.83638572544992,6.391200545107354,315,mango,40,9000
Assam,Summer,84,35,38,33.636118897131105,82.11584576776943,6.391572756736378,220,grapes,50,22000
Assam,Summer,78,36,33,31.815664967967162,81.89037705845253,6.6140166022054405,368,watermelon,15,25000
Assam,Summer,77,41,35,34.038172033714126,81.13884680275598,6.278115497212574,389,muskmelon,18,20000
Assam,Summer,81,35,40,32.112825133531494,79.42225127286716,6.225711615750775,272,apple,60,12000
Assam,Summer,77,35,34,34.1038734808132,80.13293059011149,6.547385278715755,375,orange,25,15000
Assam,Summer,76,36,33,33.25371777046596,79.74942741992207,6.213633306840505,357,papaya,12,40000
Assam,Summer,82,41,35,31.59497045999144,84.11123379742683,6.714702364069551,224,coconut,35,12000
Assam,Summer,85,41,37,32.61585087958188,80.80406982699002,6.236812009199462,395,cotton,75,1500
Assam,Summer,80,39,37,31.527454551506096,78.84277315876169,6.649626498180744,298,jute,45,2200
Assam,Summer,79,37,38,33.51708809970188,77.52668896495739,6.417789591137666,269,coffee,120,800
Chhattisgarh,Kharif,90,35,42,28.529973848036448,72.44718275783478,6.745251401609154,851,rice,22,2600
Chhattisgarh,Kharif,84,40,41,29.872538207840275,67.71645381448322,6.819122831958592,893,maize,20,3000
Chhattisgarh,Kharif,85,41,43,28.716900972857616,75.2946324072575,6.870508323590175,884,chickpea,50,900
Chhattisgarh,Kharif,93,38,41,28.844337178584045,72.70108106463005,6.750871916284724,828,kidneybeans,60,1200
Chhattisgarh,Kharif,91,41,38,29.64038637166244,70.16739617151886,6.737125749362598,886,pigeonpeas,55,1100
